**********************************
LOGGING TIME: 20171031_222940
CLIENT IP: 10.145.130.117
USERNAME: hp pc
OS: Windows 10
*********************Neutral database**********************************
MM, 0, 31, 1507533535620
MM, 5, 31, 15
MM, 31, 31, 225
MM, 31, 29, 8
MM, 32, 26, 16
MM, 32, 22, 0
MM, 32, 18, 16
MM, 31, 8, 15
MM, 29, 1, 16
MM, 257, 54, 43
MM, 240, 29, 16
MM, 223, 7, 0
MC, 1, 4355
MM, 125, 1, 45420
MM, 125, 4, 10
MM, 124, 9, 20
MM, 123, 10, 10
MM, 122, 13, 20
MM, 121, 16, 20
MM, 120, 16, 10
MM, 120, 17, 10
MM, 120, 18, 20
MC, 1, 444
MM, 119, 19, 121
MM, 118, 21, 10
MM, 112, 29, 20
MM, 106, 34, 10
MM, 90, 48, 20
MM, 74, 63, 20
MM, 8, 2, 31
MM, 3, 6, 9
MM, 43, 11, 31
MM, 38, 14, 20
MM, 30, 16, 20
MM, 27, 17, 10
MM, 25, 18, 10
MM, 23, 18, 20
MM, 22, 18, 10
MM, 21, 18, 20
MM, 22, 18, 262
MM, 22, 17, 10
MM, 23, 17, 10
MM, 26, 16, 20
MM, 29, 16, 21
MM, 31, 16, 9
MM, 34, 16, 10
MM, 36, 15, 20
MM, 38, 15, 11
MM, 39, 15, 19
MM, 41, 15, 20
MM, 42, 15, 11
MM, 0, 9, 60
MM, 1, 6, 11
MM, 57, 63, 41
MM, 57, 61, 9
MM, 58, 59, 20
MM, 59, 58, 30
MM, 60, 58, 121
MM, 60, 59, 10
MM, 60, 63, 20
MM, 19, 1, 131
MM, 19, 2, 10
MM, 19, 4, 21
MM, 20, 5, 19
MM, 20, 7, 20
MM, 20, 8, 30
MM, 20, 9, 20
MM, 20, 10, 10
MM, 20, 11, 21
MM, 20, 12, 10
MM, 20, 13, 30
MM, 20, 14, 20
MM, 20, 15, 51
MM, 21, 16, 20
MM, 21, 17, 30
MC, 1, 432
MM, 23, 17, 102
MM, 40, 12, 19
MM, 12, 7, 10
MC, 1, 1087
MM, 23, 4, 80
MM, 33, 4, 31
MM, 39, 15, 19
MM, 42, 20, 21
MM, 0, 29, 82
MM, 2, 31, 19
MM, 9, 0, 50
MM, 10, 2, 10
MM, 12, 6, 20
MM, 14, 11, 10
MM, 15, 17, 20
MM, 17, 20, 21
MM, 17, 22, 10
MM, 18, 23, 20
MM, 18, 24, 40
MM, 18, 25, 60
MM, 18, 24, 161
MM, 18, 23, 61
MC, 1, 412
MM, 19, 22, 121
MM, 20, 20, 10
MM, 21, 18, 10
MM, 23, 14, 10
MM, 25, 9, 10
MM, 27, 3, 11
MM, 27, 31, 30
MM, 28, 28, 20
MM, 28, 27, 30
MM, 29, 26, 10
MC, 1, 646
MM, 30, 26, 13069
MM, 31, 14, 416
MM, 34, 10, 23
MM, 34, 9, 33
MM, 28, 29, 15
MM, 173, 49, 1259
MM, 24, 14, 29
MM, 15, 19, 25
MM, 40, 13, 31
MM, 25, 39, 25
MM, 15, 41, 167
MM, 15, 33, 16
MM, 15, 26, 16
MM, 16, 23, 17
MM, 16, 20, 15
MM, 16, 12, 24
MM, 23, 30, 24
MM, 19, 0, 32
MM, 17, 24, 16
MM, 15, 12, 25
MM, 0, 27, 928
MM, 19, 28, 39
MM, 39, 29, 24
MM, 30, 29, 17
MM, 1, 29, 32
MM, 33, 29, 24
MM, 34, 29, 8
MM, 34, 28, 208
MM, 33, 28, 16
MM, 32, 27, 16
MM, 28, 26, 25
MM, 23, 24, 23
MM, 16, 22, 24
MM, 13, 21, 15
MM, 11, 20, 16
MM, 10, 20, 9
MM, 8, 19, 23
MM, 7, 18, 16
MM, 6, 18, 25
MC, 1, 183
MM, 5, 18, 112
MM, 1, 23, 16
MM, 19, 0, 16
MM, 2, 23, 25
MM, 43, 2, 23
MM, 40, 7, 16
MM, 39, 8, 16
MM, 38, 8, 32
MM, 37, 8, 40
MM, 35, 8, 32
MM, 34, 8, 16
MM, 33, 8, 33
MM, 31, 8, 7
MM, 30, 8, 16
MM, 29, 8, 25
MM, 29, 9, 16
MM, 28, 9, 23
MM, 26, 10, 25
MM, 21, 12, 16
MM, 19, 13, 7
MM, 17, 13, 16
MM, 15, 14, 24
MM, 11, 15, 23
MM, 6, 15, 18
MM, 5, 15, 56
MM, 4, 15, 15
MM, 3, 15, 8
MM, 0, 15, 16
MM, 43, 14, 65
MM, 39, 12, 15
MM, 34, 12, 17
MM, 32, 11, 8
MM, 31, 11, 32
MC, 1, 207
MM, 29, 11, 88
MM, 21, 8, 16
MM, 15, 8, 9
MM, 2, 6, 16
MM, 29, 4, 24
MM, 15, 4, 24
MM, 9, 4, 16
MM, 34, 0, 32
MM, 41, 29, 31
MM, 9, 23, 17
MM, 31, 19, 24
MM, 25, 18, 24
MM, 24, 18, 7
MM, 20, 18, 41
MM, 11, 17, 16
MM, 2, 17, 23
MM, 43, 17, 41
MM, 42, 17, 40
MM, 41, 17, 55
MM, 40, 17, 24
MM, 38, 16, 16
MM, 35, 15, 9
MM, 34, 15, 151
MC, 1, 121
MM, 35, 14, 80
MM, 38, 12, 16
MM, 2, 7, 31
MM, 11, 4, 16
MM, 19, 0, 24
MM, 33, 0, 905
MM, 33, 1, 288
MM, 32, 1, 7
MM, 32, 2, 16
MM, 32, 3, 25
MM, 32, 4, 16
MM, 32, 6, 23
MM, 32, 7, 24
MM, 32, 9, 40
MM, 32, 10, 9
MM, 32, 11, 23
MC, 1, 161
MM, 32, 10, 64
MM, 34, 10, 8
MM, 42, 8, 15
MM, 3, 8, 16
MM, 27, 8, 24
MM, 36, 8, 16
MM, 0, 7, 25
MM, 17, 7, 16
MM, 8, 6, 32
MM, 40, 4, 23
MM, 6, 1, 16
MM, 5, 30, 89
MM, 11, 26, 32
MM, 34, 25, 192
MM, 32, 25, 15
MM, 22, 23, 41
MM, 19, 23, 24
MM, 16, 21, 23
MM, 12, 20, 17
MC, 1, 233
MM, 11, 20, 63
MM, 8, 20, 23
MM, 33, 26, 33
MM, 37, 5, 23
MM, 18, 14, 33
MM, 133, 0, 48
MM, 132, 1, 16
MM, 131, 1, 103
MM, 130, 1, 48
MM, 129, 2, 17
MM, 128, 2, 8
MM, 122, 12, 55
MM, 119, 17, 25
MM, 119, 18, 32
MM, 119, 19, 63
MC, 1, 264
MM, 117, 19, 80
MM, 114, 16, 16
MM, 95, 6, 24
MM, 20, 27, 24
MM, 42, 15, 16
MM, 15, 6, 32
MM, 14, 5, 9
MM, 13, 5, 48
MM, 9, 2, 16
MM, 1, 31, 32
MM, 1, 29, 16
MM, 0, 27, 23
MM, 0, 26, 9
MM, 0, 24, 87
MM, 3, 23, 16
MM, 4, 23, 16
MM, 5, 22, 16
MM, 6, 22, 32
MM, 7, 22, 24
MM, 8, 22, 40
MM, 10, 21, 16
MM, 11, 20, 8
MM, 12, 20, 17
MM, 13, 20, 39
MC, 1, 185
MM, 12, 19, 16
MM, 11, 18, 23
MM, 10, 18, 33
MM, 8, 17, 15
MM, 6, 17, 16
MM, 3, 17, 25
MM, 43, 17, 16
MM, 22, 17, 23
MM, 11, 17, 25
MM, 9, 17, 16
MM, 8, 17, 55
MM, 3, 17, 16
MM, 43, 17, 89
MM, 42, 17, 87
MC, 1, 240
MM, 42, 16, 88
MM, 43, 16, 64
MM, 0, 20, 33
MM, 8, 25, 23
MM, 16, 28, 16
MM, 36, 2, 25
MM, 11, 16, 23
MM, 43, 1, 40
MM, 67, 13, 24
MM, 79, 19, 16
MM, 85, 21, 25
MC, 1, 279
MM, 85, 20, 121
MM, 85, 19, 32
MM, 85, 16, 16
MM, 86, 10, 16
MM, 86, 4, 15
MM, 42, 21, 200
MM, 37, 19, 16
MM, 26, 16, 24
MM, 21, 14, 24
MM, 20, 14, 8
MM, 19, 14, 16
MC, 1, 193
MM, 20, 13, 103
MM, 28, 9, 16
MM, 12, 31, 32
MM, 37, 22, 25
MM, 13, 11, 23
MM, 32, 5, 24
MM, 34, 30, 129
MM, 37, 29, 15
MM, 37, 28, 24
MM, 38, 28, 9
MM, 3, 23, 31
MM, 18, 20, 17
MM, 25, 19, 16
MM, 24, 19, 167
MM, 23, 19, 9
MM, 22, 19, 23
MM, 19, 19, 153
MM, 17, 18, 24
MM, 16, 18, 15
MM, 15, 18, 16
MM, 11, 18, 25
MM, 5, 21, 16
MM, 22, 0, 39
MM, 13, 6, 16
MM, 1, 13, 25
MM, 0, 16, 7
MM, 43, 31, 216
MM, 32, 0, 56
MM, 26, 2, 25
MM, 25, 3, 7
MM, 24, 3, 48
MM, 22, 4, 27
MM, 21, 5, 21
MM, 21, 6, 16
MC, 1, 225
MM, 20, 6, 56
MM, 19, 6, 16
MM, 18, 6, 16
MM, 14, 6, 16
MM, 9, 8, 24
MM, 43, 14, 32
MM, 28, 18, 24
MM, 20, 21, 24
MM, 19, 21, 8
MM, 18, 21, 23
MM, 8, 21, 24
MM, 41, 21, 33
MM, 40, 21, 7
MM, 39, 21, 48
MM, 38, 21, 16
MM, 35, 20, 16
MM, 28, 19, 25
MM, 26, 19, 16
MM, 10, 14, 23
MM, 5, 13, 16
MM, 2, 13, 16
MM, 0, 12, 9
MM, 43, 10, 64
MM, 37, 9, 15
MM, 34, 8, 24
MM, 33, 8, 56
MM, 32, 7, 17
MC, 1, 296
MM, 33, 6, 88
MM, 35, 6, 15
MM, 41, 5, 17
MM, 3, 2, 24
MM, 6, 26, 71
MM, 19, 21, 17
MM, 33, 17, 24
MM, 41, 14, 23
MM, 46, 14, 17
MM, 3, 10, 39
MM, 18, 6, 25
MM, 22, 5, 15
MM, 24, 4, 17
MM, 25, 4, 7
MM, 25, 3, 25
MM, 39, 0, 23
MM, 28, 31, 32
MM, 41, 29, 24
MM, 43, 28, 8
MM, 0, 25, 153
MM, 3, 25, 16
MM, 5, 24, 16
MM, 7, 23, 23
MM, 10, 22, 16
MM, 12, 21, 16
MM, 12, 20, 16
MM, 13, 20, 57
MC, 1, 176
MM, 13, 19, 15
MM, 12, 18, 8
MM, 11, 18, 65
MM, 10, 18, 8
MM, 9, 18, 24
MM, 7, 21, 24
MM, 36, 0, 23
MM, 23, 27, 24
MM, 13, 14, 24
MM, 5, 29, 24
MM, 186, 2, 33
MM, 178, 9, 16
MM, 153, 23, 32
MM, 141, 31, 16
MM, 122, 40, 23
MM, 101, 40, 329
MM, 101, 37, 23
MM, 101, 36, 8
MM, 101, 35, 65
MM, 101, 34, 32
MM, 102, 34, 16
MM, 102, 32, 23
MM, 103, 28, 24
MM, 103, 27, 8
MM, 104, 25, 298
MM, 102, 22, 15
MM, 100, 19, 15
MM, 96, 13, 24
MM, 86, 3, 16
MM, 26, 30, 16
MM, 30, 4, 32
MM, 12, 31, 24
MM, 40, 18, 41
MM, 28, 9, 32
MM, 26, 7, 31
MM, 25, 7, 9
MC, 1, 561
MM, 40, 0, 302
MM, 38, 2, 24
MM, 37, 2, 16
MM, 36, 3, 16
MM, 35, 4, 72
MM, 32, 5, 23
MM, 30, 7, 17
MM, 28, 8, 24
MM, 28, 9, 73
MM, 27, 10, 56
MM, 27, 11, 7
MM, 28, 12, 288
MM, 30, 12, 25
MM, 35, 12, 16
MM, 1, 17, 48
MM, 6, 19, 23
MM, 11, 20, 25
MM, 18, 23, 23
MM, 23, 23, 25
MM, 25, 23, 16
MM, 26, 23, 15
MM, 27, 23, 16
MM, 28, 23, 56
MC, 1, 224
MM, 29, 23, 127
MM, 33, 24, 17
MM, 10, 1, 32
MM, 28, 11, 16
MM, 41, 20, 25
MM, 2, 25, 49
MM, 67, 0, 38
MM, 79, 7, 24
MM, 82, 10, 17
MM, 83, 10, 16
MM, 83, 11, 96
MM, 84, 11, 23
MM, 85, 13, 57
MM, 85, 16, 16
MM, 86, 19, 23
MM, 86, 20, 25
MM, 86, 22, 16
MM, 86, 23, 16
MC, 1, 247
MM, 84, 21, 41
MM, 80, 12, 24
MM, 77, 3, 15
MM, 29, 29, 32
MM, 19, 16, 24
MM, 12, 9, 24
MM, 8, 5, 16
MM, 3, 1, 25
MM, 42, 28, 63
MM, 38, 25, 16
MM, 35, 20, 16
MM, 34, 19, 16
MM, 34, 18, 40
MM, 31, 14, 25
MM, 29, 12, 15
MM, 27, 10, 17
MM, 26, 10, 31
MM, 25, 10, 24
MM, 24, 10, 48
MM, 23, 10, 16
MC, 1, 176
MM, 25, 9, 96
MM, 37, 8, 24
MM, 13, 7, 24
MM, 6, 3, 32
MM, 0, 25, 210
MM, 1, 25, 30
MM, 2, 24, 25
MM, 14, 18, 24
MM, 29, 11, 31
MM, 30, 10, 25
MM, 26, 10, 272
MM, 22, 8, 23
MM, 21, 8, 33
MM, 17, 8, 24
MM, 9, 10, 23
MM, 3, 0, 81
MM, 23, 13, 56
MM, 12, 16, 40
MM, 42, 23, 32
MM, 28, 26, 47
MM, 24, 26, 27
MM, 3, 27, 30
MM, 34, 27, 31
MM, 33, 27, 25
MM, 32, 27, 31
MM, 25, 24, 33
MM, 25, 23, 15
MM, 24, 23, 41
MM, 23, 23, 24
MM, 21, 21, 15
MM, 20, 21, 16
MM, 20, 20, 49
MM, 21, 20, 88
MM, 22, 19, 120
MM, 24, 18, 24
MM, 26, 17, 23
MM, 43, 14, 32
MM, 22, 14, 25
MM, 10, 15, 32
MM, 30, 18, 32
MM, 0, 20, 31
MM, 19, 21, 24
MM, 40, 21, 25
MM, 19, 21, 23
MM, 0, 21, 33
MM, 6, 21, 24
MM, 7, 21, 7
MM, 8, 21, 25
MM, 10, 21, 31
MM, 13, 21, 16
MM, 17, 21, 24
MM, 18, 21, 16
MM, 19, 21, 32
MM, 23, 21, 25
MM, 5, 18, 32
MM, 20, 17, 23
MM, 27, 17, 16
MM, 0, 16, 33
MM, 8, 15, 15
MM, 9, 15, 16
MM, 10, 15, 33
MM, 11, 15, 23
MM, 16, 15, 17
MM, 19, 15, 16
MM, 20, 15, 40
MM, 21, 15, 56
MM, 21, 16, 71
MM, 20, 16, 48
MM, 17, 15, 128
MM, 16, 15, 17
MM, 15, 15, 15
MM, 14, 14, 16
MM, 11, 13, 32
MM, 5, 12, 25
MM, 41, 12, 23
MM, 20, 11, 24
MM, 24, 7, 40
MC, 1, 857
MM, 8, 0, 144
MM, 0, 20, 23
MM, 43, 30, 312
MM, 43, 31, 17
MM, 36, 2, 32
MM, 32, 7, 23
MM, 30, 9, 16
MM, 29, 10, 16
MM, 29, 11, 25
MM, 28, 12, 31
MM, 27, 14, 17
MC, 1, 352
MM, 28, 13, 144
MM, 33, 11, 15
MM, 3, 6, 32
MM, 25, 4, 24
MM, 5, 0, 32
MM, 9, 30, 48
MM, 44, 20, 32
MM, 12, 15, 25
MM, 24, 12, 23
MM, 33, 9, 24
MM, 38, 6, 24
MM, 42, 5, 17
MM, 26, 31, 135
MM, 32, 30, 24
MM, 38, 28, 24
MM, 40, 28, 16
MM, 0, 26, 40
MM, 1, 26, 16
MM, 2, 25, 80
MM, 3, 24, 16
MM, 4, 23, 16
MM, 5, 22, 24
MM, 5, 21, 32
MM, 5, 20, 24
MM, 7, 20, 16
MM, 7, 19, 8
MM, 8, 19, 16
MM, 8, 18, 24
MC, 1, 169
MM, 7, 18, 32
MM, 6, 18, 16
MM, 6, 17, 23
MM, 5, 17, 9
MM, 4, 17, 16
MM, 2, 17, 32
MM, 43, 19, 31
MM, 26, 25, 24
MM, 25, 5, 32
MM, 44, 20, 24
MM, 7, 0, 32
MM, 36, 7, 24
MM, 25, 9, 24
MM, 11, 12, 24
MM, 39, 13, 32
MM, 31, 13, 25
MM, 28, 13, 16
MM, 26, 13, 16
MM, 25, 13, 32
MM, 23, 13, 23
MM, 22, 13, 88
MC, 1, 256
MM, 23, 14, 129
MM, 23, 19, 23
MM, 23, 23, 24
MM, 23, 24, 17
MM, 24, 24, 63
MM, 33, 26, 16
MM, 9, 29, 25
MM, 14, 29, 32
MM, 4, 28, 24
MM, 29, 28, 24
MM, 2, 28, 40
MM, 20, 27, 24
MM, 38, 27, 24
MM, 5, 27, 32
MM, 5, 26, 119
MM, 5, 25, 25
MM, 5, 24, 48
